RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Number_of_children
RGI60-01.03377,-132.7907031,57.50362021,0,0.079017827,0.010159633,0.079177693,0.011065758,0
RGI60-01.03622,-132.3543946,56.83647523,0,0.006336111,0.004527517,0.001872639,0.002419624,0
RGI60-01.03890,-133.1650937,57.93108275,0,0.001088621,0.004040536,0.002008503,0.001984226,2
RGI60-01.04375,-133.0667104,57.83221447,0,0.13280556,0.013807125,0.163653643,0.012002387,0
RGI60-01.09426,-148.715066,60.65459546,0,0.000401261,0.0017974,0.001414752,0.001991789,0
RGI60-01.09519,-148.6876627,60.64436078,0,3.54E-05,0.000579731,0.000499653,0.000580345,0
RGI60-01.09639,-148.4203895,60.27482589,0,0.248237573,0.010318519,0.213002183,0.00502582,0
RGI60-01.09757,-148.459265,60.17876837,0,0.012503304,0.007299761,0.005935843,0.003928834,0
RGI60-01.09783,-148.4513523,60.9713796,0,0.008938043,0.009218694,0.002026884,0.007203523,0
RGI60-01.09798,-148.4002522,60.11537258,0,0.005228572,0.003969956,0.009233019,0.004760854,0
RGI60-01.09810,-148.4432556,61.054887,0,0.00945803,0.016848352,0.025181312,0.006648178,0
RGI60-01.10188,-148.1768944,61.12122391,0,0.001425102,0.001147583,0.000455277,0.000659627,0
RGI60-01.10299,-148.1213569,61.12229795,0,0.000998665,0.000867436,0.000267351,0.000308231,0
RGI60-01.10325,-148.1259748,61.15105708,0,0.081581101,0.014313616,0.086623916,0.007766981,0
RGI60-01.10355,-147.8720572,61.18858959,0,0.000591106,0.000646247,0.0005418,0.00053242,0
RGI60-01.10402,-147.8117048,61.23271257,0,2.18E-06,0.001049629,0.000551682,0.001067683,0
RGI60-01.10431,-147.7765871,61.2530425,0,0.000122051,0.000598123,0.002280679,0.002007114,0
RGI60-01.10575,-147.6963016,61.28405419,1,0.583990232,0.01209326,0.53281923,0.01173715,0
RGI60-01.10607,-147.5099178,61.15144538,0,0.092871681,0.007610808,0.064834017,0.002976948,0
RGI60-01.10612,-147.6011344,61.23731813,1,0.177371274,0.005605712,0.16404958,0.003720615,0
RGI60-01.10689,-147.1073859,61.16032919,1,3.697672236,0.135515904,3.260109513,0.124633984,2
RGI60-01.10836,-146.6611201,61.16746518,0,0.003087306,0.003303237,0.002893234,0.002665454,0
RGI60-01.13638,-141.1640195,60.17803684,0,0.002462516,0.002781223,0.000420283,0.004084082,0
RGI60-01.14391,-139.6130252,60.02410257,0,0.022874149,0.023425972,0.011497908,0.011521477,0
RGI60-01.14443,-139.4705652,60.025163,1,4.235419925,0.054305109,3.664033378,0.055119422,2
RGI60-01.14683,-141.3705055,60.16133453,1,1.413485192,0.010791357,1.814598362,0.011858163,0
RGI60-01.14876,-141.5087831,60.06574504,0,0.001858291,0.002023371,0.001604931,0.001758692,0
RGI60-01.14878,-141.6004716,60.17324157,0,0.560663119,0.013807884,0.389525435,0.006211126,0
RGI60-01.17807,-149.7579498,59.95506147,0,0.207676761,0.009104924,0.183235944,0.004458471,0
RGI60-01.17840,-149.8808252,59.85591787,0,0.024103812,0.006256575,0.025369873,0.002527675,0
RGI60-01.17876,-150.2191396,59.7554022,0,0.023951685,0.013067175,0.013702042,0.004255328,0
RGI60-01.20470,-136.9296837,58.88750983,0,0.000843843,0.000867991,0.00164032,0.001261424,0
RGI60-01.20734,-137.1262432,58.83330219,0,0.18342446,0.008987921,0.147892448,0.005458007,0
RGI60-01.20791,-137.2799891,58.46857295,0,0.007688542,0.007850153,0.006458446,0.006658177,0
RGI60-01.20830,-137.1005999,58.83023438,0,0.000181383,0.000375546,0.00049358,0.000577711,0
RGI60-01.20891,-137.0751434,59.03899133,0,0.039271946,0.00702828,0.05099964,0.005130226,0
RGI60-01.20968,-136.0740411,59.04384667,0,0.004961839,0.00403942,0.011485219,0.012442134,0
RGI60-01.23642,-141.5468549,60.11508182,0,0.00230573,0.002330934,0.008034375,0.005929308,0
RGI60-01.24715,-148.7112446,60.67038233,0,0.000672423,0.000620394,0.000168135,0.000428185,0
RGI60-01.26732,-137.0640964,59.06897948,0,0.002045804,0.009533866,0.006955868,0.008012078,2
RGI60-03.00108,-76.14281502,80.89113547,1,0.046893233,0.013662562,0.037725498,0.011477097,0
RGI60-03.00113,-76.34143214,80.81656256,1,0.018190404,0.010174988,0.010916211,0.002660921,0
RGI60-03.00123,-77.91731246,80.55828612,1,0.02843129,0.005705819,0.007916763,0.003634484,0
RGI60-03.00175,-80.23799823,79.70629097,0,0.006910371,0.008239208,0.005958206,0.004022894,0
RGI60-03.00183,-79.64593172,79.68353223,1,0.035029564,0.011551098,0.068261543,0.015534724,0
RGI60-03.00191,-77.19185845,79.56514907,1,0.005831729,0.005831729,0.007909497,0.00191851,0
RGI60-03.00237,-74.93499215,79.81660582,1,0.038937173,0.012230092,0.052929495,0.007744744,0
RGI60-03.00251,-74.35427748,79.89671735,1,0.004931756,0.004931756,0.013456281,0.002281334,0
RGI60-03.00283,-72.38741021,80.07243564,1,0.001309848,0.003287129,0.000908038,0.002877642,0
RGI60-03.00300,-72.44018994,80.23028428,1,0.00325876,0.002225095,0.00319119,0.001760979,0
RGI60-03.00366,-71.0744616,80.57441652,1,0.009406636,0.009709729,0.007372013,0.007876778,0
RGI60-03.00419,-78.03060318,79.36600666,1,0.003281706,0.002357796,0.001473265,0.001201775,2
RGI60-03.00523,-74.75375658,79.77697027,0,0.000381433,0.00051842,0.000350959,0.000739987,0
RGI60-03.00552,-74.00823841,79.78790754,0,0.000144973,0.000146041,0.00185964,0.000909464,0
RGI60-03.00555,-74.2893885,79.79169676,0,0.001091475,0.000996432,0.001123174,0.001080163,0
RGI60-03.00560,-74.5622043,79.78874653,0,0.000306041,0.000616511,0.000757688,0.000845191,0
RGI60-03.00562,-74.65856187,79.78341127,0,0.00014324,0.00013979,6.74E-05,7.32E-05,0
RGI60-03.00571,-73.80878721,79.76782682,0,0.000308632,0.000416665,0.000236825,0.000402797,0
RGI60-03.00702,-81.99502971,76.57435561,0,4.85E-05,0.000112523,9.53E-05,0.000157272,0
RGI60-03.00704,-82.34637536,76.57206422,0,0.00293886,0.00166585,0.001307948,0.001312087,0
RGI60-03.00832,-92.3200251,79.45350045,1,0.007192485,0.005416379,0.072415277,0.008385829,0
RGI60-03.00994,-91.76543794,78.54863746,1,0.040714976,0.011107074,0.024777527,0.009460157,0
RGI60-03.01405,-79.20500697,76.04959891,0,0.003940249,0.002398985,0.006502953,0.003256893,0
RGI60-03.01408,-79.53464268,75.94144546,0,0.004961152,0.003182165,0.007871155,0.00404907,0
RGI60-03.01416,-79.40818788,75.97889629,0,0.003129467,0.002417279,0.002630108,0.001996516,0
RGI60-03.01422,-79.32628205,75.99607016,0,0.002385239,0.001844216,0.002455181,0.001679319,0
RGI60-03.01438,-79.55660831,75.91963365,0,0.000258632,0.00028455,0.000823112,0.000651799,0
RGI60-03.01439,-79.2540378,76.01643813,0,0.000877014,0.000603021,0.001531617,0.000955462,0
RGI60-03.01444,-79.02339487,76.10881431,0,0.000139884,0.00021765,0.000395274,0.000391348,0
RGI60-03.01447,-78.93156824,76.10096065,0,0.00386998,0.002924494,0.007925634,0.004414231,0
RGI60-03.01469,-85.1314174,74.50896534,0,0.00152158,0.000948219,6.93E-05,7.56E-05,0
RGI60-03.01471,-85.09238915,74.57107405,0,0.000571738,0.000514971,0.000391756,0.000512487,0
RGI60-03.01474,-87.51823095,74.4729283,0,7.34E-05,0.000152059,4.09E-05,0.000142475,0
RGI60-03.01475,-87.46598558,74.52015305,0,0.00065812,0.000521148,0.000179591,0.000425064,0
RGI60-03.01477,-89.58795356,76.31537248,0,0.007804197,0.003760943,0.007603048,0.003512703,0
RGI60-03.01478,-89.73973446,76.3191954,0,0.000931201,0.001418481,0.000708206,0.000532221,0
RGI60-03.01482,-77.8545046,76.81800911,0,0.007699915,0.012877044,0.020594524,0.01395221,0
RGI60-03.01483,-78.62612315,76.80990023,0,0.017946171,0.015324696,0.021901111,0.020894701,0
RGI60-03.01485,-79.70161588,77.23958809,1,8.12E-05,6.49E-05,6.11E-05,6.34E-05,0
RGI60-03.01487,-79.50352004,77.22720906,0,0.000113161,0.000221998,0.000539866,0.000336842,0
RGI60-03.01490,-79.35442884,77.21151492,0,0.029961759,0.019317425,0.022772679,0.012942355,0
RGI60-03.01493,-79.92311546,77.20788292,0,0.000339124,0.00055355,0.000835583,0.000581912,0
RGI60-03.01496,-79.95939588,77.19952325,0,0.000575527,0.000549553,0.000838814,0.000517164,0
RGI60-03.01499,-80.19994853,77.16927638,0,0.000530272,0.000513479,0.000509737,0.000418759,0
RGI60-03.01502,-80.25739502,77.14970078,0,0.001901513,0.00132392,0.001238496,0.000976299,0
RGI60-03.01503,-79.97869564,77.18576249,0,0.000116155,0.000150652,4.98E-05,0.000185965,0
RGI60-03.01506,-79.11382991,77.15385505,0,0.01578614,0.011833464,0.0117759,0.008547688,0
RGI60-03.01508,-80.02401225,77.17067577,0,0.000532403,0.000773292,0.001076132,0.000775133,0
RGI60-03.01509,-80.28428944,77.1324913,0,0.00277706,0.002006693,0.001282745,0.001306251,0
RGI60-03.01512,-80.38762845,77.06943942,0,0.001269409,0.001446161,0.00233087,0.001496324,0
RGI60-03.01514,-79.05985637,77.1034066,0,0.014559299,0.010008611,0.014705101,0.008078688,0
RGI60-03.01516,-80.17926419,77.10422927,0,0.000808587,0.000692887,0.000860574,0.000625809,0
RGI60-03.01517,-79.32367827,76.88596821,1,0.27531717,0.127023646,0.344872638,0.079366558,0
RGI60-03.01519,-79.14067603,77.05713589,0,0.000337929,0.000644352,0.000674026,0.000619279,0
RGI60-03.01520,-79.27827129,77.00702022,0,0.001710241,0.001825306,0.002186655,0.001607709,0
RGI60-03.01522,-79.1697412,77.04624907,0,0.000276383,0.00045031,0.000660677,0.000539802,0
RGI60-03.01523,-78.29409578,77.00267305,0,0.023369216,0.019515029,0.017663231,0.009454091,0
RGI60-03.01527,-78.05556248,76.98146912,0,0.011635222,0.00867852,0.006259447,0.007167091,0
RGI60-03.01529,-77.96091258,76.93658241,0,0.006290911,0.006513866,0.007853056,0.007957212,0
RGI60-03.01530,-78.50509668,76.94286953,0,0.002312219,0.002759144,0.003274202,0.002184994,0
RGI60-03.01533,-78.55857509,76.88601347,0,0.002004372,0.001641635,0.002433571,0.001566484,0
RGI60-03.01535,-77.92313318,76.88399082,0,0.00439851,0.007027514,0.012263963,0.009294551,0
RGI60-03.01544,-77.98215893,76.6711149,0,0.023503524,0.022575186,0.03648127,0.025051093,0
RGI60-03.01555,-80.85025644,76.45662728,1,0.007454965,0.005162711,0.007827023,0.006181985,0
RGI60-03.01564,-78.61913386,76.5890457,0,0.012853016,0.012606045,0.011334205,0.011399016,0
RGI60-03.01566,-78.87714827,76.55952255,0,0.007925011,0.008443453,0.011805312,0.009580879,0
RGI60-03.01571,-78.31722989,76.53918095,0,0.011527274,0.007818903,0.017875499,0.010977307,0
RGI60-03.01572,-79.15722242,76.44828755,0,0.01360025,0.012292312,0.024354353,0.017280164,0
RGI60-03.01575,-78.58868266,76.54160022,0,0.001098414,0.000785388,0.002606869,0.001652014,0
RGI60-03.01576,-79.42184461,76.33863717,0,0.020369217,0.015489799,0.033059699,0.023292257,0
RGI60-03.01577,-78.56872333,76.50232202,0,0.001523891,0.00106035,0.001495788,0.001070987,0
RGI60-03.01582,-78.56220784,76.4896994,0,0.001001875,0.000682073,0.000853916,0.000665338,0
RGI60-03.01585,-79.83923492,76.27632819,0,0.002473554,0.002204403,0.003956729,0.002391967,0
RGI60-03.01586,-79.99015463,76.25874066,0,0.005032167,0.003622307,0.005287917,0.003260997,0
RGI60-03.01590,-80.71673561,76.16661012,1,0.000749406,0.00053787,0.00123081,0.000695309,0
RGI60-03.01605,-80.60404874,77.23940245,0,0.000207458,0.000347088,0.000685452,0.000425196,0
RGI60-03.01608,-79.76317292,77.22530202,1,0.000655202,0.000443141,0.000707033,0.000357419,0
RGI60-03.01609,-80.45931326,77.22874316,0,0.000199604,0.000337995,0.000613922,0.000503362,0
RGI60-03.01614,-78.82891678,76.81500781,0,0.000989315,0.000745726,0.000581286,0.000706714,0
RGI60-03.01617,-78.54837787,76.87039336,0,0.001159375,0.001054974,0.001239169,0.001085114,0
RGI60-03.01618,-78.00194726,76.95986305,0,0.002351465,0.001810038,0.004763617,0.003090852,0
RGI60-03.01619,-77.89709983,76.84797682,0,0.000944184,0.000770045,0.001985607,0.001380282,0
RGI60-03.01621,-78.99116999,76.47166917,0,0.001121191,0.000801543,0.000673582,0.000718801,0
RGI60-03.01630,-78.03257019,78.83013945,0,0.001335276,0.001049369,0.000210075,0.000314448,0
RGI60-03.01633,-79.59598682,77.33330964,1,0.050156055,0.014453429,0.047192135,0.005520261,0
RGI60-03.01637,-77.37606844,77.96966727,1,0.01286604,0.006847284,0.004726312,0.002638204,0
RGI60-03.01641,-78.20377346,78.8525653,1,0.0089741,0.003152379,0.007276099,0.002996355,0
RGI60-03.01644,-77.99973164,78.94754547,1,0.005440658,0.003797082,0.002350271,0.001689292,0
RGI60-03.01650,-78.00965414,79.04418638,1,7.58E-05,9.86E-05,2.08E-05,5.93E-05,0
RGI60-03.01651,-78.1267537,79.04584171,1,0.000138002,0.000159491,9.65E-05,0.000128135,0
RGI60-03.01653,-78.62388114,79.05138275,0,0.000951674,0.000989704,0.000944474,0.000961862,0
RGI60-03.01658,-77.21881753,77.95357592,0,0.001019468,0.00075707,0.000771973,0.00069404,0
RGI60-03.01659,-79.40407827,77.30856948,0,0.00080992,0.000697151,0.000737702,0.000925437,0
RGI60-03.01660,-79.35193069,77.30326931,0,0.000352458,0.000366077,0.000388717,0.00036718,0
RGI60-03.01662,-79.05189165,77.32646532,1,0.001648539,0.000907627,0.002447401,0.001117704,0
RGI60-03.01663,-78.93113581,77.37225201,1,6.13E-05,0.000184804,0.000218005,0.000217955,0
RGI60-03.01664,-78.90163513,77.38774598,1,0.002364076,0.001471631,0.001778391,0.001123994,0
RGI60-03.01666,-78.76040486,77.40166214,1,0.020691973,0.012810015,0.017685784,0.007112937,0
RGI60-03.01667,-78.3882486,77.40510505,1,0.015729412,0.010946465,0.012675964,0.006732342,0
RGI60-03.01678,-78.07355718,77.58723474,1,0.106121556,0.047091722,0.105908685,0.034304097,0
RGI60-03.01679,-78.09371057,77.7805788,1,0.011599863,0.008952935,0.009783904,0.006571412,0
RGI60-03.01686,-80.99034085,77.38878426,1,0.004794602,0.006420481,0.006131966,0.001873101,0
RGI60-03.01687,-75.67065426,78.52565911,1,0.010440234,0.005791033,0.006423155,0.00407767,0
RGI60-03.01688,-80.29876095,77.30849174,1,0.004634018,0.001882122,0.002595458,0.001010331,0
RGI60-03.01689,-79.86389205,77.30514572,0,0.000232826,0.00037534,0.00109293,0.000687573,0
RGI60-03.01690,-79.73322236,77.31881505,0,0.001453823,0.000986669,0.002205639,0.001114018,0
RGI60-03.01692,-76.92667074,77.91296404,0,0.016704243,0.013795204,0.008646959,0.009622381,0
RGI60-03.01694,-76.31604506,78.01724651,0,0.007974748,0.008716248,0.010432078,0.007417178,0
RGI60-03.01699,-75.69458423,78.04619194,0,0.00473542,0.003324583,0.003102728,0.002133172,0
RGI60-03.01703,-75.7324489,78.12796246,0,0.005060882,0.005197912,0.002134992,0.001857205,0
RGI60-03.01704,-75.81552619,78.12418901,0,0.001683505,0.001241599,0.001037492,0.001020428,0
RGI60-03.01707,-76.53709431,78.14423565,1,0.002294136,0.004053907,0.008181143,0.008063292,0
RGI60-03.01710,-78.49875522,77.90236571,1,1.12070365,0.085980673,1.36969799,0.033779247,0
RGI60-03.01713,-81.8511501,77.72356466,0,0.002968676,0.00320049,0.002319817,0.002998695,0
RGI60-03.01714,-76.95037297,78.22233618,1,0.07079848,0.019057398,0.036418746,0.012822968,0
RGI60-03.01716,-76.48507647,78.25355074,1,0.000276149,0.000262113,8.45E-05,8.28E-05,0
RGI60-03.01718,-76.41378621,78.246255,1,0.000906936,0.000878558,0.000450133,0.000405408,0
RGI60-03.01719,-76.2888141,78.24439929,0,0.004230969,0.002071056,0.000720849,0.001030791,0
RGI60-03.01723,-81.5665745,77.57544726,0,0.004519162,0.006771584,0.004477236,0.003638129,0
RGI60-03.01727,-75.22362463,78.3855351,1,0.000511439,0.000481733,0.000220747,0.000194795,0
RGI60-03.01729,-75.28745111,78.39790444,1,0.001306835,0.000720941,0.003039855,0.00127082,0
RGI60-03.01730,-75.46026069,78.41502528,1,0.005118717,0.001876158,0.005404417,0.002330619,0
RGI60-03.01731,-75.64526613,78.43597802,1,0.000430287,0.000572803,0.000236946,0.00023594,0
RGI60-03.01733,-76.08505727,78.45927874,1,0.016595405,0.006125215,0.020042852,0.007585434,0
RGI60-03.01738,-76.7049749,78.51212457,1,0.149820917,0.016486002,0.109596131,0.010835777,0
RGI60-03.01740,-76.36315152,78.54809353,0,8.79E-05,0.000260726,4.01E-06,0.00023041,0
RGI60-03.01741,-76.22745509,78.54540813,0,0.000448759,0.000353251,6.04E-05,7.15E-05,0
RGI60-03.01742,-74.88918441,78.57021146,1,0.004787915,0.002356043,0.005583017,0.002256849,0
RGI60-03.01743,-74.86419514,78.65888883,1,0.00131334,0.000973088,0.000876951,0.000831898,0
RGI60-03.01744,-74.91504333,78.68818213,1,0.00764099,0.003846054,0.003221477,0.002964351,0
RGI60-03.01745,-74.82845469,78.75393282,0,0.000741393,0.000587222,0.000628108,0.000500499,0
RGI60-03.01746,-74.83394481,78.7633329,0,0.002609386,0.001950611,0.002064314,0.001735649,0
RGI60-03.01750,-77.91225297,77.98774362,1,0.015363965,0.004802674,0.006205862,0.003215055,0
RGI60-03.01765,-79.96360038,77.28683905,0,0.000199864,0.000244086,0.000178857,0.000210361,0
RGI60-03.01772,-77.5850251,77.96892604,1,0.001444985,0.000862911,0.000880916,0.000616841,0
RGI60-03.01777,-76.9999577,78.99671101,0,0.000662439,0.000484712,0.00059505,0.000499085,0
RGI60-03.01779,-77.31284038,78.98045356,0,0.000431234,0.000469239,0.000561307,0.000513129,0
RGI60-03.01780,-77.46441305,78.97722424,0,7.97E-05,0.000186328,0.000113922,0.000114035,0
RGI60-03.01782,-77.72457476,78.95216085,1,7.93E-05,0.000173885,1.99E-05,8.90E-05,0
RGI60-03.01783,-78.24102721,78.76592052,1,0.012509785,0.001624997,0.010951056,0.001388024,0
RGI60-03.01784,-76.70010092,78.25885552,0,0.00880134,0.007005411,0.008919811,0.006966928,0
RGI60-03.01785,-78.24527821,78.0030965,1,0.011560736,0.006586829,0.004507174,0.002530074,0
RGI60-03.01891,-85.07524289,76.54523497,0,0.000289578,0.000223953,7.17E-05,0.000144117,0
RGI60-03.01892,-85.08831997,76.57401226,0,0.013956125,0.007369394,0.010175378,0.001869559,0
RGI60-03.01893,-85.20989794,76.61814636,0,0.000120935,0.000209119,6.46E-05,0.000159,0
RGI60-03.01897,-85.27894424,76.666634,1,0.063874377,0.01277736,0.050199655,0.009000089,0
RGI60-03.01993,-84.97244255,76.40825366,0,0.000231118,0.000239629,0.000226671,0.000374091,0
RGI60-03.01994,-86.20133466,76.53275788,0,4.72E-05,0.000119913,7.41E-05,0.000156607,0
RGI60-03.02084,-82.01954815,76.64481284,0,8.65E-05,0.000102978,8.43E-05,9.96E-05,0
RGI60-03.02230,-77.74459253,77.83422157,1,0.007232056,0.00785324,0.009232107,0.008354813,0
RGI60-03.02429,-81.97130769,75.80343617,1,0.017088148,0.003723463,0.013459168,0.004095386,0
RGI60-03.02430,-81.80402883,75.79603149,1,0.000687546,0.00065703,0.000364862,0.000566084,0
RGI60-03.02431,-81.70256514,75.79092099,1,0.00075022,0.000706492,0.000727952,0.000726137,0
RGI60-03.02432,-81.60758973,75.80445379,0,0.000222078,0.000180633,0.000121864,0.000222071,0
RGI60-03.02434,-81.49791015,75.79760132,0,0.000236098,0.000205758,0.000171541,0.000235479,0
RGI60-03.02435,-83.1910018,75.72461642,1,0.010128168,0.007090144,0.010633887,0.006870524,0
RGI60-03.02437,-81.38971091,75.78662343,0,6.65E-05,8.61E-05,6.48E-05,6.34E-05,0
RGI60-03.02438,-81.32995863,75.7754422,0,0.000770559,0.000574423,0.000870373,0.000729017,0
RGI60-03.02442,-81.28913331,75.67470143,1,0.103234665,0.011977128,0.186753586,0.014331374,0
RGI60-03.02446,-80.52688006,75.64525019,0,0.00327304,0.002949085,0.012419026,0.006960617,0
RGI60-03.02447,-81.14315541,75.64285191,1,2.91E-05,5.23E-05,1.76E-05,4.33E-05,0
RGI60-03.02448,-80.81391497,75.6266974,0,0.00058431,0.000650869,0.001561271,0.001173971,0
RGI60-03.02451,-80.31656763,75.62284993,0,0.003723655,0.00235692,0.006235181,0.003470019,0
RGI60-03.02452,-81.05949068,75.60927487,1,0.008167524,0.005461443,0.006865486,0.00540801,0
RGI60-03.02454,-80.90040661,75.62295578,0,0.000207179,0.000223355,0.000340271,0.000305271,0
RGI60-03.02455,-80.17681322,75.59917345,0,0.000536936,0.000404937,0.000876095,0.000605778,0
RGI60-03.02456,-80.11836062,75.55134381,0,0.004098943,0.003244989,0.005899947,0.003752682,0
RGI60-03.02457,-80.49092731,75.46114584,1,0.058891738,0.012813616,0.044795617,0.011540766,0
RGI60-03.02460,-80.33760604,75.48996,0,0.000905668,0.001406642,0.00081105,0.000866321,0
RGI60-03.02462,-80.11921363,75.46676246,0,0.000555083,0.000569465,0.001550655,0.000959256,0
RGI60-03.02463,-79.82389317,75.45756761,0,0.000791069,0.000723103,0.001902783,0.001241596,0
RGI60-03.02464,-79.61842257,75.37590083,0,0.013489387,0.012032343,0.02654291,0.021072859,0
RGI60-03.02465,-80.23949905,75.45463051,0,0.000849527,0.00085765,0.001590917,0.001281533,0
RGI60-03.02466,-79.82328948,75.3025855,1,0.00285591,0.00285591,0.019626692,0.010127026,0
RGI60-03.02467,-80.43536011,75.02520925,1,0.120279402,0.05468447,0.168485654,0.08333339,0
RGI60-03.02469,-80.36525425,74.80036522,1,0.068588959,0.032999916,0.034738678,0.033356604,0
RGI60-03.02473,-81.39417368,74.5705121,0,0.003144978,0.002249886,0.001942475,0.001375674,0
RGI60-03.02484,-82.21996749,74.54259327,0,0.000616048,0.000602479,0,0,0
RGI60-03.02488,-79.9963185,75.17291689,1,0.008355182,0.005230395,0.006502397,0.003778222,0
RGI60-03.02489,-83.40504794,74.87197117,1,0.098363281,0.019198896,0.101728811,0.038519591,0
RGI60-03.02667,-82.54335258,82.42114448,1,0.017702577,0.011914632,0.009064897,0.003479294,0
RGI60-03.02668,-76.18293073,82.47859985,1,0.021426818,0.011765896,0.018381191,0.00977953,0
RGI60-03.02681,-81.72266979,82.24133503,1,0.005704042,0.002642383,0.003898083,0.002506786,0
RGI60-03.02687,-79.60195859,82.01386159,1,0.003963425,0.001865523,0.001722369,0.001124621,0
RGI60-03.02811,-70.72787984,82.83554892,1,0.001915577,0.002476649,0.017260378,0.008718623,0
RGI60-03.02836,-80.74616905,82.13783458,1,0.016227075,0.004606489,0.010736197,0.003897957,0
RGI60-03.02849,-80.37275952,82.45114325,1,0.03631197,0.029784641,0.062128588,0.029518116,0
RGI60-03.02860,-76.03008939,82.59623806,0,0.007261787,0.007757304,0.001782774,0.002102987,0
RGI60-03.02904,-72.42162539,82.695981,1,0.008811497,0.006900823,0.001270536,0.001754848,0
RGI60-03.03274,-84.70039518,81.29899278,1,0.148241944,0.016494426,0.022621287,0.005128939,0
RGI60-03.03299,-83.33341639,81.15072772,0,0.001175321,0.001276927,0.003872325,0.002470544,0
RGI60-03.03303,-78.24312198,81.31251817,0,0.002937221,0.00307222,0.003121021,0.002840729,0
RGI60-03.03314,-82.51109475,81.18114625,0,0.001569736,0.001169915,0.003237968,0.002137455,0
RGI60-03.03385,-80.38808788,81.98047227,0,0.017423558,0.009296667,0.001056041,0.000723134,0
RGI60-03.03389,-79.52752761,81.8803248,1,0.230593192,0.026086039,0.063382139,0.005127368,0
RGI60-03.03449,-81.94896918,82.51978106,0,0.118704998,0.019748262,0.038002013,0.012132473,0
RGI60-03.03450,-82.27003848,82.59409257,0,0.019549791,0.012553687,0.002675996,0.003223674,0
RGI60-03.03490,-81.27286688,82.59956567,1,0.000162938,0.000311726,0.008375132,0.004778775,0
RGI60-03.03535,-77.26606542,82.86948105,0,9.70E-05,0.000137383,3.74E-05,7.49E-05,0
RGI60-03.03545,-80.57315574,82.78771115,0,0.000332141,0.000511414,0.000252848,0.000318819,0
RGI60-03.03546,-80.4712281,82.78328109,0,0.000138935,0.000460426,7.45E-05,0.000273411,0
RGI60-03.03547,-80.26988506,82.75887206,0,0.00482365,0.004572806,0.016627399,0.008664531,0
RGI60-03.03553,-80.2187322,82.68566178,0,0.006113703,0.003945815,0.002330303,0.002838207,0
RGI60-03.03560,-81.3315097,82.65868558,1,0.025301482,0.014154421,0.015676263,0.013463971,0
RGI60-03.03643,-78.99120051,82.85210823,0,3.62E-05,4.91E-05,0.000792727,0.000566852,0
RGI60-03.03644,-79.09493171,82.88609218,0,0.000810036,0.000742801,0.005020885,0.002932491,0
RGI60-03.03656,-79.70694573,82.83712871,0,0.001153688,0.001927168,0.00689739,0.002241163,0
RGI60-03.03886,-91.37712131,81.59181658,0,0.000218741,0.000330488,0.000257685,0.000436179,0
RGI60-03.03887,-91.50540463,81.72148635,0,0.001410707,0.001378819,0.000350522,0.000627727,0
RGI60-03.03888,-91.23482264,81.74657746,0,0.006068088,0.00350327,0.001377042,0.001531588,0
RGI60-03.03896,-87.23707703,81.94283192,0,0.000620011,0.000716856,0.001019066,0.00125509,0
RGI60-03.03936,-85.70884061,82.0664428,0,0.000182263,0.000154329,7.17E-05,0.00011222,0
RGI60-03.03950,-82.94941193,82.25118986,0,0.000147928,0.000172214,5.71E-05,0.000144174,0
RGI60-03.03956,-83.29163448,82.21414841,0,0.004584005,0.001408761,4.82E-05,6.10E-05,0
RGI60-03.03959,-83.16838069,82.19448326,0,0.00386516,0.001935123,4.68E-05,5.21E-05,0
RGI60-03.03981,-83.3670073,82.26550623,0,0.036477002,0.018080818,0.003059077,0.002307884,0
RGI60-03.03983,-82.9390136,82.12985462,0,0.000170752,0.000264919,0.000175007,0.000350573,0
RGI60-03.03984,-83.10309906,82.05967544,0,0.000102714,0.000697201,0.000996299,0.001402799,0
RGI60-03.03989,-84.94054134,82.0305341,0,0.008774708,0.006888815,0.007269993,0.006283822,0
RGI60-03.03992,-86.38527749,82.11230755,0,0.000731894,0.000582132,0.000380366,0.000569448,0
RGI60-03.03994,-86.00502487,82.22338753,0,0.013297009,0.007151038,0.00220567,0.001386911,0
RGI60-03.03997,-85.53305534,82.24867905,0,0.036355902,0.038298932,0.17760573,0.141626316,0
RGI60-03.04381,-85.12923614,80.99723201,0,0.000621383,0.001278532,0.002179983,0.001532852,0
RGI60-03.04385,-83.41199782,81.08763278,0,0.000636222,0.001050239,0.000712461,0.000771207,0
RGI60-03.04536,-80.25418561,82.89112494,0,0.02229382,0.010767943,0.002473987,0.00151782,0
RGI60-04.00172,-66.84433459,62.63776795,0,0.000200337,0.000172034,7.19E-05,8.36E-05,0
RGI60-04.00183,-66.71742148,62.61389623,0,0.000153306,0.000178928,0.000426633,0.000340926,0
RGI60-04.01029,-62.130212,66.59975916,0,0.000114098,0.000175149,0.000505692,0.000325782,0
RGI60-04.01031,-62.0757495,66.58909233,0,0.00057708,0.000549907,0.000593273,0.000551354,0
RGI60-04.01033,-62.0166299,66.60637281,0,0.001294608,0.000809592,0.000838069,0.000567425,0
